STU_ID,X1SEX,X1SCIEFF,X1MTHEFF,X1SES,P2REPEATGK,P2REPEATG1,P2REPEATG2,P2REPEATG3,P2REPEATG4,P2REPEATG5,P2REPEATG6,P2REPEATG7,P2REPEATG8,P2REPEATG9,P2REPEATG10,X1TXMTH,X2MEFFORT,X2SEFFORT,X3HSCOMPSTAT
11210,2,1.83,-0.85,-0.5109,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2634,0.54,0.8,1
11211,2,0.25,-0.58,-0.8386,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.4451,-1.15,-0.85,3
11213,1,-1.75,-1.22,-1.2225,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.0744,1.18,1.1,4
11214,2,-0.59,-0.58,1.2501,0,0,0,0,0,0,0,0,0,0,0,0.6215,-1.13,-1.17,1
11215,2,-1.33,-1.41,0.0789,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0761,0.85,0.79,1
11216,1,0.67,1.62,-0.4813,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.6807,0.85,0.44,1
11217,1,1.83,1.34,-0.9147,0,0,0,0,0,0,0,0,0,0,0,0.3212,-1.79,-9,1
11218,1,-7,-7,-0.9952,0,0,0,0,0,0,0,1,0,-4,-4,-1.997,-7,-7,5
11219,2,-0.46,-0.58,1.0042,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3178,0.52,0.8,1
11220,2,-7,-1.41,-0.6755,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5052,-8,-8,5
11221,1,1.53,0.27,-1.0657,0,0,0,0,0,0,0,0,0,0,0,-0.3136,-0.42,0.77,1
11222,2,-7,-7,-0.3623,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.505,0.87,-0.2,1
11223,2,-0.89,-0.17,0.0741,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6842,-8,-8,5
11224,2,-0.48,-9,-0.5742,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.5462,-8,-8,5
11225,1,-1.63,1.34,0.942,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.729,-8,-8,1
11226,1,1.42,0.1,-0.0176,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3605,-1.48,-7,1
11227,2,-1.74,-1.68,0.0101,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5872,0.87,-1.8,1
11228,1,-0.05,-0.17,0.6487,0,0,0,0,0,0,0,0,0,0,0,1.2535,1.18,0.79,1
11229,2,-7,-7,-1.1253,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.8821,-0.49,1.1,1
11230,2,-7,-7,-0.0472,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.041,0.19,-1.51,1
11231,2,-1.33,0.1,-0.4669,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2345,-0.45,-1.2,1
11232,1,1.83,1.62,-0.3332,0,1,0,0,0,0,0,0,0,0,0,0.1053,0.19,-9,1
11233,2,0.25,0.1,-0.3518,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.2554,-8,-8,5
11234,2,-0.46,0.94,0.5117,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0372,-0.1,0.8,1
11235,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.87,0.8,1
11236,2,-0.59,-2.92,-0.6574,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.971,-7,-7,3
11237,1,-7,-7,-0.2689,0,0,0,0,0,0,0,0,0,0,0,-1.1559,0.85,0.76,4
11238,1,1.83,0.94,1.3607,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.363,0.54,-7,1
11239,2,-7,0.1,0.5242,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.6469,0.52,-0.8,1
11240,2,0.38,0.27,-1.4492,0,0,0,0,0,0,0,0,0,0,0,1.0778,0.87,-0.17,1
11241,1,1.4,-7,-0.4635,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8067,-8,-8,1
11242,2,0.25,-0.17,-0.6232,0,0,0,0,0,0,0,0,0,0,0,0.8879,-0.14,-0.51,5
11243,1,0.25,0.1,-0.9366,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.0803,-8,-8,5
11244,1,-0.89,0.1,-0.4419,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7833,-8,-8,5
11245,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-9,-9,4
11246,2,-7,-0.44,0.1218,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.7115,-8,-8,1
11247,2,1.1,-0.56,0.3616,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.1071,-8,-8,1
11248,1,0.25,1.62,0.1751,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.3404,-8,-8,1
11249,1,-2.91,-7,-0.5356,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.1581,-7,-2.39,4
11251,2,-0.91,-0.61,0.6781,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.1198,-0.12,-0.17,1
11252,1,1.1,-7,-0.2985,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.33,-1.8,-1.44,1
11253,1,1.12,1.62,1.6527,0,0,0,0,0,0,0,0,0,0,0,0.478,0.23,0.15,1
11254,2,-0.05,-0.17,-0.1456,1,0,0,0,0,0,0,0,0,0,0,-0.3029,0.52,0.79,1
11255,1,0.25,0.12,0.2892,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6919,-8,-8,1
11256,1,0.25,1.62,0.8304,0,0,0,0,0,0,0,0,0,0,0,0.8492,0.85,0.44,1
11257,2,0.25,-9,0.3707,0,0,0,0,0,0,0,0,0,0,0,0.1802,0.17,1.1,1
11258,2,-9,-7,-1.4492,1,0,0,0,0,1,0,0,0,-9,-9,-1.8372,-7,-7,1
11259,2,-7,0.27,0.2302,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1048,0.21,0.17,1
11260,2,-7,-9,-0.67,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3979,-0.14,-7,5
11261,1,0.97,1.17,-0.5089,0,0,0,0,0,0,0,0,0,-9,-9,1.1203,-0.45,-0.19,1
11262,1,0.25,0.1,1.1856,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.5314,-0.45,-0.16,1
11263,2,-1.33,0.1,1.2607,0,0,0,0,0,0,0,0,0,0,0,0.2523,0.54,-3.45,1
11264,1,-7,-7,0.2389,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4744,0.52,1.1,1
11265,1,0.25,0.1,0.6261,0,0,0,0,0,0,0,0,0,0,0,0.745,0.83,0.77,1
11266,2,-0.05,-0.17,-0.9992,0,0,0,1,0,0,0,0,0,0,0,-1.5099,-1.13,-1.17,1
11267,1,-0.61,1.62,-0.4024,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1461,-0.13,-0.16,1
11268,1,-7,-7,-0.5434,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3157,-2.14,-7,4
11269,2,-7,-1.41,-0.9595,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3706,-7,-7,1
11270,1,-0.46,0.1,-0.0494,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5959,0.19,0.13,1
11271,2,-7,-0.56,0.7668,0,0,0,0,0,0,0,0,0,0,0,-1.141,0.2,0.47,1
11272,1,-0.49,-0.17,0.2445,0,0,0,0,0,0,0,0,0,0,0,0.2438,-0.14,-0.57,1
11273,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-0.86,2
11274,1,0.25,1.62,0.7488,0,0,0,0,0,0,0,0,0,0,0,-1.4264,0.52,0.8,1
11275,1,1.53,-0.3,1.0352,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4041,0.21,-0.17,1
11276,1,1.09,1.62,-0.0165,0,0,0,0,0,0,0,0,0,0,0,0.4161,-7,-7,3
11277,2,-0.05,0.1,-0.5682,0,0,0,0,0,0,0,0,0,0,0,0.2176,-0.8,0.44,1
11278,1,1.12,-0.58,0.5764,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.6955,-0.8,-0.82,1
11279,2,1.53,0.94,0.1204,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2651,0.87,-0.46,1
11280,1,1.83,1.62,1.345,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.8809,-2.78,-0.21,1
11281,2,-7,-7,-0.8866,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.2227,-1.77,-1.82,5
11282,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-0.78,0.15,1
11283,1,-0.61,-1.14,-0.2082,0,0,0,0,0,0,0,0,0,0,0,-0.6255,0.52,-7,1
11284,1,-7,-0.69,-0.2293,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9977,-7,-7,1
11286,2,-1.33,0.1,-1.2893,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0532,1.18,1.1,1
11287,2,-0.46,-0.17,0.4457,0,0,0,0,0,0,0,0,0,0,0,0.3947,-0.8,-2.43,1
11288,2,-1.33,-0.56,-0.9782,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.4338,0.17,-3.09,1
11290,2,-0.59,0.1,-1.4767,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.187,0.87,-7,1
11291,2,-1.33,0.51,-0.4584,0,0,0,0,0,0,0,0,0,0,0,-0.6677,1.18,-2.73,1
11292,1,1.83,0.27,-0.4747,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.9347,-0.14,1.1,1
11293,1,-0.17,-7,-0.8955,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.1234,0.17,-7,1
11294,2,0.25,-0.3,0.0656,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8773,1.18,1.1,1
11295,2,-0.18,0.1,-0.005,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1141,-8,-8,5
11296,2,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-7,-7,3
11297,1,0.25,0.39,0.2316,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5403,-1.46,-7,1
11298,1,0.67,0.1,0.2213,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.4568,1.18,1.1,4
11299,1,-7,-7,-0.2903,0,0,0,0,0,0,0,0,0,0,0,0.7867,-7,0.79,1
11300,1,-7,0.1,-1.5501,0,0,0,0,0,0,0,0,0,0,0,-0.7839,-7,-7,1
11301,2,0.36,1.23,0.3709,0,0,0,0,0,0,0,0,0,0,0,1.5567,-7,1.1,1
11302,2,-0.05,0.1,0.6195,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2382,-0.14,0.79,1
11303,1,0.69,0.1,0.6688,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3296,-2.09,0.43,1
11304,1,0.25,0.51,1.2464,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.521,1.18,1.1,1
11305,2,0.25,-0.97,0.7585,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2996,-0.12,0.47,1
11306,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-0.51,-7,1
11307,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-1.81,-1.87,1
11308,2,-7,-1.41,-0.8103,0,0,0,0,0,0,0,0,0,0,0,-1.7118,0.87,-1.48,1
11309,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-0.76,-7,1
11310,1,-1.33,-2.92,-0.9183,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.5672,0.52,0.44,1
11311,1,-0.48,-0.56,-0.5751,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.0099,-1.46,-7,5
11312,2,-0.17,1.34,0.7168,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.0299,-0.16,-7,1
11313,2,-7,-7,-1.4819,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6076,-8,-8,5
11315,1,0.37,0.56,-1.1056,0,0,0,0,0,0,0,0,0,0,0,1.097,0.87,0.79,1
11316,1,1.83,1.62,1.2324,0,0,0,0,0,0,0,0,0,0,0,1.1731,1.18,1.1,1
11317,2,-0.61,-0.3,-0.5168,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.4638,-8,-8,1
11318,2,-0.05,-1.02,1.087,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2946,-0.14,0.14,1
11319,1,-7,-1.41,-0.3631,0,0,0,0,0,0,0,0,0,0,0,-0.9376,-7,-7,3
11320,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.85,-7,1
11321,1,-0.36,1.62,-0.5906,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.505,0.2,-7,1
11322,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,1,0,-8,-0.45,-0.2,5
11323,1,1.83,1.62,0.7678,0,0,0,0,0,0,0,0,1,0,0,1.1098,0.85,-7,1
11324,2,-0.05,-1.02,-0.1676,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.28,0.54,-1.15,1
11325,1,0.56,-1.41,0.4913,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.4189,-8,-8,5
11326,2,-0.89,-7,0.4193,0,0,0,0,0,0,0,0,0,0,0,0.1998,0.87,-7,1
11327,2,-0.46,-0.17,0.5498,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.5348,1.18,0.79,1
11328,2,0.25,0.1,0.2723,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.767,0.54,0.8,1
11329,2,-0.17,-0.73,-0.3975,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.3733,-8,-8,5
11330,1,0.25,0.95,0.1519,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6042,0.19,-0.83,1
11331,2,-7,-0.97,-0.4642,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.0567,-8,-8,2
11332,2,-1.33,-2.51,0.2302,0,0,0,0,0,0,0,0,0,0,0,-0.0191,-1.13,-0.48,1
11333,2,-1.63,-0.98,-0.8861,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5051,-0.49,-0.53,1
11334,1,0.25,-0.85,-0.2624,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8742,-1.79,-0.86,1
11335,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.85,0.14,1
11336,1,0.38,1.34,1.2268,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2415,0.52,1.1,1
11337,1,0.68,1.62,0.1079,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8233,0.19,-0.19,1
11338,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,0.8,5
11339,1,-2.19,-1.53,-1.0941,0,0,0,0,0,0,0,0,0,0,0,-0.0306,0.85,0.44,1
11341,2,-0.48,-0.56,-0.2033,0,0,0,0,0,0,0,0,0,0,0,-0.8986,-3.44,-9,1
11342,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.18,0.77,1
11343,1,0.25,-0.3,1.2968,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6709,0.52,0.76,1
11345,2,-7,-0.17,-0.056,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1189,-0.8,-7,1
11346,2,-0.48,-2.92,-0.4359,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3448,-7,-7,1
11347,2,-1.2,-7,0.0808,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.6355,-8,-8,5
11348,1,-0.49,-0.97,-0.6901,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0711,-9,-7,1
11349,2,0.25,0.1,0.1757,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.2521,0.21,-0.17,1
11350,2,-0.59,0.1,0.7478,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0631,0.52,0.47,1
11351,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-0.8,-7,1
11352,2,-0.9,-1.02,0.2901,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4039,-9,-0.47,1
11353,1,0.26,-0.83,0.449,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.357,-8,-8,5
11355,2,0.25,0.1,0.5584,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2966,1.18,1.1,1
11356,2,-1.33,0.1,0.3293,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.8574,-1.06,-0.18,1
11357,2,0.25,-0.17,0.0733,0,0,0,0,0,0,0,0,0,0,0,0.2913,-0.45,-0.49,1
11358,2,-1.21,-0.44,-1.0862,0,0,0,0,0,0,0,0,0,0,0,-0.2657,-0.14,-0.87,1
11359,1,-0.9,0.95,-0.4052,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.6044,-9,0.76,1
11360,2,-0.05,-0.17,1.4423,0,0,0,0,0,0,0,0,0,0,0,1.6107,0.85,1.1,1
11361,1,-0.16,0.1,-0.0552,0,0,0,0,0,0,0,0,0,0,0,1.3018,-0.81,-1.17,1
11362,1,0.25,1.62,0.0275,0,0,0,0,0,0,0,0,0,0,0,-0.7729,0.52,-7,1
11364,2,0.25,0.1,0.8313,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6168,-0.82,-0.18,1
11365,2,1.83,1.62,0.4073,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.9236,0.87,-0.22,1
11366,1,-0.05,0.1,1.04,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8395,0.19,0.8,1
11367,1,-1.33,0.1,-0.1904,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4113,-3.13,-7,5
11368,2,-0.16,-1.02,-0.2302,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.2937,-8,-8,1
11369,2,-7,-7,0.2301,0,0,0,0,0,0,0,0,0,0,0,-0.1027,0.23,-7,1
11370,1,-0.48,-0.56,0.1192,0,0,0,0,0,0,0,0,0,0,0,-0.2059,-1.84,-0.56,1
11371,1,-7,0.1,0.4466,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.2861,-0.14,0.13,2
11372,1,-0.05,0.49,-0.4559,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5279,-1.45,-1.48,1
11373,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.19,1.1,1
11374,1,-7,1.62,-1.0067,0,0,0,0,0,0,0,0,0,0,0,0.6457,0.52,-7,1
11375,2,-0.17,1.23,-0.0996,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1605,-1.11,-7,1
11376,1,-0.48,-0.29,-0.4204,0,0,0,0,1,0,0,0,0,0,0,-0.0871,-0.18,-0.2,1
11377,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.48,1.1,1
11378,2,-2.91,-0.44,-0.2514,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.5063,0.21,-7,1
11379,1,-7,-0.3,0.1037,0,0,0,0,0,0,0,0,0,0,0,-0.0767,-7,-0.83,1
11381,1,0.68,-0.17,0.3562,0,0,0,0,0,0,0,0,0,0,0,0.7231,0.21,-0.84,1
11382,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-1.47,-0.79,1
11383,1,-0.05,0.1,0.3078,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7838,-8,-8,5
11384,1,0.25,0.1,-0.1326,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6932,-0.51,-7,5
11385,1,-0.46,0.1,-1.2098,0,0,0,0,0,0,0,0,0,0,0,-0.0196,1.18,1.1,1
11387,2,-2.91,0.1,-0.4484,0,0,0,0,0,0,0,0,0,0,0,-0.9252,0.19,1.1,1
11388,2,-7,-7,0.1153,0,0,0,0,0,0,0,0,0,0,0,-0.4124,-0.14,-7,1
11390,1,0.25,-9,-0.1617,0,0,0,0,0,0,0,0,0,0,0,0.1091,0.23,0.48,1
11391,1,-0.46,0.1,-0.1431,0,0,0,0,0,0,0,0,0,0,0,-0.8204,0.87,0.14,1
11392,2,1.41,-1,-0.0485,0,0,0,0,0,0,0,0,0,0,0,0.5437,0.19,-2.78,1
11393,2,0.07,0.39,0.5755,0,0,0,0,0,0,0,0,0,0,0,-0.0059,-1.78,1.1,1
11395,1,-7,-2.48,-0.5137,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.2488,-7,-7,5
11396,1,0.25,1.62,0.3202,0,0,0,0,0,0,0,0,0,0,0,1.1625,-1.53,-2.79,1
11397,2,-7,0.68,-0.6042,0,0,0,0,0,0,0,0,0,0,0,0.0278,-0.82,-1.18,1
11398,1,0.25,-0.17,-0.078,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.0202,0.85,-0.49,1
11399,1,1.83,1.62,-0.8794,0,0,0,0,0,0,0,0,0,0,0,0.971,-0.45,-0.52,1
11400,2,0.25,0.1,0.8891,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1997,-2.47,-0.84,1
11401,1,0.25,-0.3,-0.2347,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.1778,-8,-8,2
11402,1,1.83,0.1,0.7837,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0579,0.54,-9,1
11403,1,-7,0.95,-0.0488,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6517,0.52,-7,1
11404,1,-0.05,0.1,-0.6665,0,0,0,0,0,0,0,0,0,0,0,1.0617,0.22,0.5,1
11405,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,-7,5
11406,2,-1.02,-0.58,-0.6061,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2349,-1.13,-2.17,1
11407,2,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.52,1.1,1
11408,2,-0.46,0.68,0.3887,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.6138,-0.8,0.13,5
11409,1,0.57,1.21,-1.3274,0,0,0,0,0,0,0,0,0,-4,-4,0.1426,0.2,0.8,1
11410,2,-0.48,-1.41,-0.0996,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5744,-0.12,1.1,1
11411,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-0.14,-9,1
11412,2,1.22,0.39,0.914,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.324,1.18,0.79,1
11413,2,-0.48,-0.17,0.0514,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.3117,-0.12,-0.15,1
11414,2,-1.33,-0.17,0.5367,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0584,0.52,0.44,1
11415,1,-0.05,0.51,0.9661,0,0,0,0,0,0,0,0,0,0,0,0.7547,-1.81,-1.82,1
11416,1,-0.46,-0.17,-0.7751,0,0,0,0,0,0,0,0,0,0,0,0.0549,-2.78,-9,4
11418,2,-0.77,-0.56,0.0121,0,0,0,0,0,0,0,0,0,0,0,0.5398,-0.13,0.2,1
11419,1,-0.05,-0.17,-0.3511,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7546,0.52,-1.51,1
11420,1,0.25,0.1,1.2533,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9753,-0.47,-0.15,1
11421,2,0.67,0.1,-0.4398,0,0,0,0,0,0,0,0,0,0,0,0.4745,-9,0.14,1
11422,2,-2.06,-9,-0.8192,1,0,0,0,0,0,0,0,0,0,0,-0.3616,-9,-0.53,1
11423,1,-1.02,0.55,0.0789,0,0,0,0,0,0,0,0,0,0,0,-0.0747,-2.1,-0.53,2
11424,1,1.83,1.62,-0.5357,0,0,0,0,0,0,0,0,0,0,0,-1.8882,-1.1,0.8,1
11425,1,1.12,0.95,1.3938,0,0,0,0,0,0,0,0,0,0,0,-0.0977,-1.1,-0.52,1
11426,2,1.12,1.62,1.0269,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.2148,-9,1.1,1
11427,2,0.25,-0.17,1.0319,0,0,0,0,0,0,0,0,0,0,0,1.6148,0.87,0.5,1
11428,2,1.53,0.95,-0.2739,0,0,0,0,0,0,0,0,0,0,0,-0.0914,0.21,-0.49,1
11429,1,-7,-1.02,-0.4677,0,0,0,0,0,0,0,0,0,0,0,-0.0668,0.54,-0.84,1
11430,2,0.25,-0.56,0.2032,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0174,-0.1,0.48,1
11431,1,-0.46,0.12,1.0361,1,0,0,0,0,0,0,0,0,0,0,-0.1696,-2.49,-7,1
11432,2,-0.16,-0.56,0.2488,0,0,0,0,0,0,0,0,0,0,0,-0.6859,-1.12,-9,1
11433,1,1.53,0.49,0.7279,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2715,-9,-9,1
11435,2,-0.89,-7,-0.2232,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4676,-0.16,0.11,3
11436,1,-0.59,-7,0.7584,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3738,-7,-0.19,1
11437,2,-0.17,-0.29,0.4466,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.1165,1.18,-7,2
11438,1,0.25,1.62,0.4111,0,0,0,0,0,0,0,0,0,0,0,0.3321,0.21,-0.2,1
11439,2,-2.49,-2.92,-1.43,0,0,0,0,0,0,0,0,0,0,1,-1.9978,-0.14,-0.85,3
11440,2,-7,0.1,0.3502,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4675,1.18,1.1,1
11441,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.21,0.44,1
11442,1,0.56,1.21,-0.0436,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0485,-9,-9,1
11443,1,-7,0.1,1.4186,0,0,0,0,0,0,0,0,0,0,0,-0.3341,-7,0.8,1
11444,1,0.97,0.1,1.2607,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.2606,-1.46,-0.83,1
