STU_ID,BYSTLANG,BYENGLSE,BYHOMLNG,BYSTLNG2,BYSES1,BYSES2,BYP50A,BYP50B,BYP50C,BYP50D,BYP50E,BYP50F,BYP50G,BYP50H,F2HSSTAT
198135,1,0.331,1,4,-0.34,-0.25,-4,-4,-4,-4,-4,-4,-4,-4,8
198201,1,-9,1,4,0.59,0.77,-3,-3,-3,-3,-3,-3,-3,-3,1
198202,1,-1.383,1,4,0.05,0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
198203,1,0.331,1,4,0.27,0.13,-3,-3,-3,-3,-3,-3,-3,-3,1
198204,1,-1.225,1,4,-0.98,-0.88,1,0,0,0,0,0,0,0,1
198205,1,-1.479,1,4,0.11,0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
198206,1,-9,1,4,-0.31,-0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
198207,1,-9,1,4,0.58,0.62,-3,-3,-3,-3,-3,-3,-3,-3,1
198209,1,-9,1,4,-0.49,-0.64,-3,-3,-3,-3,-3,-3,-3,-3,7
198210,1,0.893,1,4,0.09,0.07,-7,-7,-7,-7,-7,-7,-7,-7,1
198211,1,-0.672,1,4,-0.46,-0.37,-3,-3,-3,-3,-3,-3,-3,-3,9
198213,1,-0.372,1,4,0.2,0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
198214,0,-0.894,6,2,-1.25,-1.11,-3,-3,-3,-3,-3,-3,-3,-3,6
198215,1,-0.745,1,4,1.37,1.55,-3,-3,-3,-3,-3,-3,-3,-3,1
198217,1,-9,1,4,-1.01,-0.98,-3,-3,-3,-3,-3,-3,-3,-3,1
198218,1,1.596,1,4,0.71,0.61,-3,-3,-3,-3,-3,-3,-3,-3,1
198219,1,-9,1,4,-0.86,-0.77,1,0,0,0,0,0,0,0,1
198220,1,0.101,1,4,-0.93,-0.96,-4,-4,-4,-4,-4,-4,-4,-4,9
198222,1,-1.944,1,4,-0.95,-0.86,-3,-3,-3,-3,-3,-3,-3,-3,1
198223,1,-1.567,1,4,-0.48,-0.43,-4,-4,-4,-4,-4,-4,-4,-4,8
198224,1,1.596,1,4,-0.58,-0.66,1,0,0,0,0,0,0,0,6
198225,1,-9,1,4,-0.23,-0.39,-3,-3,-3,-3,-3,-3,-3,-3,1
198227,1,0.063,1,4,0.27,0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
199102,1,-9,1,4,0.87,0.9,-3,-3,-3,-3,-3,-3,-3,-3,1
199103,1,-0.199,1,4,0.41,0.47,-3,-3,-3,-3,-3,-3,-3,-3,1
199104,1,-9,1,4,0.72,0.78,1,0,0,0,0,0,0,0,1
199105,1,1.596,1,4,0.33,0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
199107,1,-9,1,4,0.81,1,-3,-3,-3,-3,-3,-3,-3,-3,1
199108,1,-9,1,4,-0.08,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
199109,1,-9,1,4,0.8,0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
199110,1,-9,1,4,-0.86,-0.96,-4,-4,-4,-4,-4,-4,-4,-4,10
199111,1,-1.122,1,4,0.41,0.3,-3,-3,-3,-3,-3,-3,-3,-3,1
199112,0,-9,2,2,0.37,0.14,-3,-3,-3,-3,-3,-3,-3,-3,1
199113,1,-0.599,1,4,0.95,0.99,-3,-3,-3,-3,-3,-3,-3,-3,1
199114,1,0.331,1,4,0.08,-0.19,0,0,0,1,0,0,0,0,1
199115,1,1.596,1,4,1.12,1.23,-3,-3,-3,-3,-3,-3,-3,-3,1
199116,1,-0.894,1,4,1.28,1.46,-3,-3,-3,-3,-3,-3,-3,-3,1
199117,0,-1.194,5,2,0.42,0.54,-3,-3,-3,-3,-3,-3,-3,-3,1
199118,1,1.596,1,4,-0.46,-0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
199119,1,-9,1,4,0.21,0.21,1,0,0,0,0,0,0,0,1
199121,1,0.331,1,4,0.93,0.77,-3,-3,-3,-3,-3,-3,-3,-3,10
199122,1,-0.933,1,4,0.39,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
199123,1,-0.845,1,4,1.54,1.58,-4,-4,-4,-4,-4,-4,-4,-4,2
199124,1,0.143,1,4,0.45,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
199125,1,-0.933,1,4,0.29,0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
199126,1,-9,1,4,0.65,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
199127,1,1.596,1,4,0.06,-0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
199128,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,10
199129,1,-0.933,1,4,-0.31,-0.59,-3,-3,-3,-3,-3,-3,-3,-3,6
199130,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
199202,1,-1.091,1,4,1.22,1.4,-3,-3,-3,-3,-3,-3,-3,-3,1
199203,1,1.335,1,4,1.22,1.4,-3,-3,-3,-3,-3,-3,-3,-3,1
199205,1,1.596,1,4,0.7,0.72,-7,-7,-7,-7,-7,-7,-7,-7,1
199206,0,-9,5,2,-0.15,-0.15,-4,-4,-4,-4,-4,-4,-4,-4,1
199207,1,0.331,1,4,0.51,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
199208,0,-9,5,0,1.42,1.53,-4,-4,-4,-4,-4,-4,-4,-4,7
199209,0,-0.933,5,2,0.06,0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
199211,0,-0.403,5,2,0.25,-0.16,-3,-3,-3,-3,-3,-3,-3,-3,10
199212,0,-9,-9,3,-0.58,-0.52,-7,-7,-7,-7,-7,-7,-7,-7,10
199213,0,-0.933,5,2,0.94,0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
199214,0,0.143,5,3,-0.47,-0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
199215,0,1.596,4,2,0.89,0.83,-4,-4,-4,-4,-4,-4,-4,-4,10
199217,0,-9,5,2,0.03,0.06,-3,-3,-3,-3,-3,-3,-3,-3,1
199218,0,-9,5,2,-0.47,-0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
199220,1,-0.118,1,4,0.87,0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
199221,0,0.039,4,2,0.25,-0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
199222,1,1.596,1,4,0.45,0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
199223,1,0.52,1,4,-0.3,-0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
199224,-8,-8,-8,4,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,1
199225,0,-0.933,2,2,-0.6,-0.56,-4,-4,-4,-4,-4,-4,-4,-4,1
199226,0,-9,5,2,0.39,0.5,-3,-3,-3,-3,-3,-3,-3,-3,1
199227,0,-0.933,4,2,0.62,0.74,-4,-4,-4,-4,-4,-4,-4,-4,1
199228,1,-9,1,4,1.52,1.54,-3,-3,-3,-3,-3,-3,-3,-3,1
199229,1,-9,1,4,0.91,1.09,-3,-3,-3,-3,-3,-3,-3,-3,1
199230,0,-1.194,5,2,-0.18,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
199231,1,1.327,1,4,1.24,1.42,-3,-3,-3,-3,-3,-3,-3,-3,1
199261,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
200101,0,0.592,5,2,-0.23,-0.21,-7,-7,-7,-7,-7,-7,-7,-7,1
200102,0,-0.933,5,2,-0.86,-0.73,-7,-7,-7,-7,-7,-7,-7,-7,9
200103,1,-9,1,4,0.3,0.2,-4,-4,-4,-4,-4,-4,-4,-4,1
200104,-8,-8,-8,2,-8,-8,-3,-3,-3,-3,-3,-3,-3,-3,1
200105,-8,-8,-8,0,-8,-8,-3,-3,-3,-3,-3,-3,-3,-3,5
200106,1,-0.933,1,4,-0.16,-0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
200107,0,-0.933,2,2,-0.46,-0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
200108,-8,-8,-8,0,-8,-8,0,0,0,1,0,0,0,0,2
200109,0,-0.372,4,2,-0.16,-0.01,-7,-7,-7,-7,-7,-7,-7,-7,1
200110,0,-0.118,5,2,-0.68,-0.52,-7,-7,-7,-7,-7,-7,-7,-7,1
200112,0,0.228,4,2,0.45,0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
200114,0,-1.383,5,2,-1.3,-1.19,-7,-7,-7,-7,-7,-7,-7,-7,1
200115,0,-0.745,5,2,0.41,0,-3,-3,-3,-3,-3,-3,-3,-3,1
200116,0,-0.933,5,2,0.73,0.66,-4,-4,-4,-4,-4,-4,-4,-4,1
200117,0,-0.933,5,2,-0.49,-0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
200118,1,-0.026,1,4,0.71,0.87,1,0,0,0,0,0,0,0,1
200119,-8,-8,-8,2,-8,-8,-3,-3,-3,-3,-3,-3,-3,-3,10
200120,1,-9,1,4,0.65,0.59,-3,-3,-3,-3,-3,-3,-3,-3,1
200121,1,-0.933,1,4,0.74,0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
200122,1,1.596,1,4,1.31,1.37,-3,-3,-3,-3,-3,-3,-3,-3,1
200123,1,1.596,1,4,0.38,0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
200124,1,0.266,1,4,0.94,0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
200125,1,-0.664,1,4,1.28,1.2,-3,-3,-3,-3,-3,-3,-3,-3,1
200126,0,1.304,3,2,0.55,0.75,-3,-3,-3,-3,-3,-3,-3,-3,1
200127,0,-0.576,5,2,-0.96,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,1
200128,0,-0.199,6,2,0.75,0.79,1,0,0,0,0,0,0,0,1
200129,1,-0.933,1,4,-0.42,-0.61,-3,-3,-3,-3,-3,-3,-3,-3,6
200131,-8,-8,-8,2,-8,-8,-3,-3,-3,-3,-3,-3,-3,-3,7
200132,-8,-8,-8,2,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,9
200133,0,-1.122,4,2,-1.04,-0.97,0,0,0,1,0,0,0,0,1
200134,0,-0.403,5,1,-1.05,-1.06,-3,-3,-3,-3,-3,-3,-3,-3,1
200201,1,0.331,1,4,-0.46,-0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
200202,1,-1.122,1,4,-0.67,-0.82,-4,-4,-4,-4,-4,-4,-4,-4,1
200203,1,-0.714,1,4,-0.57,-0.73,-4,-4,-4,-4,-4,-4,-4,-4,1
200204,1,1.065,1,4,-1.18,-1.07,-3,-3,-3,-3,-3,-3,-3,-3,1
200205,-8,-8,-8,4,-8,-8,1,0,0,0,0,0,1,0,1
200207,1,0.331,1,4,-0.29,-0.15,0,0,0,0,0,1,0,0,1
200208,1,-9,1,4,-0.05,-0.03,0,0,0,1,0,0,0,0,8
200209,1,0.585,1,4,-0.76,-0.89,-7,-7,-7,-7,-7,-7,-7,-7,1
200211,1,1.407,1,4,-0.03,0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
201101,1,-1.122,-9,4,-0.67,-0.66,1,0,0,0,0,0,0,0,1
201102,0,-9,4,2,0.04,0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
201103,1,-0.933,1,4,-0.99,-1.13,1,0,0,0,0,0,1,0,1
201104,1,0.331,1,4,-0.82,-0.82,-3,-3,-3,-3,-3,-3,-3,-3,1
201105,1,0.143,1,4,-0.44,-0.45,0,1,0,0,1,0,1,0,1
201106,1,0.039,1,4,-0.14,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
201107,1,0.846,1,4,0.46,0.5,-3,-3,-3,-3,-3,-3,-3,-3,6
201108,1,-0.403,1,4,0.03,-0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
201109,1,-0.933,1,4,-0.02,0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
201110,1,0.331,1,4,0.26,0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
201111,1,-1.486,1,4,0.3,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
201113,1,-9,1,4,0.18,0.16,-4,-4,-4,-4,-4,-4,-4,-4,2
201114,1,-0.664,1,4,0.71,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
201115,1,-1.383,1,4,0.37,0.54,-3,-3,-3,-3,-3,-3,-3,-3,1
201116,1,-9,-9,4,-0.66,-0.66,1,0,0,0,0,0,1,0,5
201117,1,-0.933,1,4,-0.21,-0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
201119,1,1.596,1,4,-1.28,-1.11,-3,-3,-3,-3,-3,-3,-3,-3,1
201120,1,-0.933,1,4,0.55,0.67,0,1,0,0,0,0,0,0,1
201121,1,-0.933,1,4,0.2,0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
201123,1,-0.933,1,4,0.03,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
201125,1,-1.748,1,4,-1.18,-1.01,-3,-3,-3,-3,-3,-3,-3,-3,9
201126,1,0.331,1,4,0.01,-0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
201201,1,-9,1,4,-0.31,-0.17,-7,-7,-7,-7,-7,-7,-7,-7,1
201202,-8,-8,-8,4,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,1
201203,1,-9,1,4,-1.02,-0.93,-3,-3,-3,-3,-3,-3,-3,-3,9
201204,1,-9,1,4,-1.41,-1.28,-9,-9,-9,-9,-9,-9,-9,-9,1
201205,1,-9,-9,4,0.41,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
201206,1,-9,-9,4,-0.52,-0.67,-3,-3,-3,-3,-3,-3,-3,-3,1
201207,1,-9,1,4,-0.25,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,2
201208,1,-9,1,4,0.35,0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
201209,1,-9,1,4,0.13,0.25,-3,-3,-3,-3,-3,-3,-3,-3,10
201210,1,-9,-9,4,-1.41,-1.27,-3,-3,-3,-3,-3,-3,-3,-3,9
201212,1,-9,1,4,-1.54,-1.47,-3,-3,-3,-3,-3,-3,-3,-3,9
201213,1,-1.194,1,4,-0.27,-0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
201214,1,-9,1,4,-0.78,-0.68,-3,-3,-3,-3,-3,-3,-3,-3,6
201215,1,-9,1,4,-0.34,-0.24,-7,-7,-7,-7,-7,-7,-7,-7,10
201216,1,-9,1,4,-0.75,-0.67,-3,-3,-3,-3,-3,-3,-3,-3,1
201218,0,-9,6,2,-0.99,-0.88,-3,-3,-3,-3,-3,-3,-3,-3,1
201219,1,-9,1,4,-0.85,-0.7,-3,-3,-3,-3,-3,-3,-3,-3,1
201220,1,-9,1,4,0.22,0.03,-3,-3,-3,-3,-3,-3,-3,-3,1
201221,1,-9,1,4,-0.74,-0.65,1,1,0,0,0,0,0,0,1
201222,1,-1.383,1,4,-0.42,-0.37,-3,-3,-3,-3,-3,-3,-3,-3,5
201223,1,-9,1,4,-0.38,-0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
201224,0,-9,5,1,0.28,0.19,-4,-4,-4,-4,-4,-4,-4,-4,1
202101,1,-9,1,4,1.22,1.34,-3,-3,-3,-3,-3,-3,-3,-3,1
202102,1,0.704,1,4,0.8,0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
202103,1,-1.122,1,4,-0.05,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
202105,1,-9,1,4,0.49,0.55,1,1,0,0,0,0,0,0,1
202106,1,1.596,1,4,1.29,1.47,-3,-3,-3,-3,-3,-3,-3,-3,1
202107,1,-0.933,1,4,0.34,0.04,-3,-3,-3,-3,-3,-3,-3,-3,2
202108,1,-0.933,1,4,0.09,0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
202109,1,1.596,1,4,1.29,1.47,-3,-3,-3,-3,-3,-3,-3,-3,1
202110,1,-9,1,4,0.38,0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
202111,1,-9,1,4,-1.25,-1.16,-3,-3,-3,-3,-3,-3,-3,-3,1
202112,1,0.443,1,4,1.54,1.73,-3,-3,-3,-3,-3,-3,-3,-3,1
202113,0,-0.483,5,2,-0.59,-0.5,1,0,0,0,0,0,0,0,8
202116,1,0.062,1,4,-0.82,-0.71,-9,-9,-9,-9,-9,-9,-9,-9,1
202117,1,0.331,1,4,0.97,1.1,-3,-3,-3,-3,-3,-3,-3,-3,1
202119,1,-0.933,1,4,0.46,0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
202120,1,-0.475,1,4,-0.42,-0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
202122,0,-9,4,2,0.15,0.14,-7,-7,-7,-7,-7,-7,-7,-7,1
202123,1,-0.395,1,4,0.58,0.61,-3,-3,-3,-3,-3,-3,-3,-3,1
202127,1,-9,1,4,-0.36,-0.42,1,0,0,0,0,0,0,0,1
202202,0,-9,6,3,-0.76,-0.76,-4,-4,-4,-4,-4,-4,-4,-4,1
202203,1,-9,1,4,0.04,0.16,-3,-3,-3,-3,-3,-3,-3,-3,10
202204,1,-9,1,4,0.69,0.41,-3,-3,-3,-3,-3,-3,-3,-3,9
202206,1,1.089,1,4,-0.82,-0.7,-3,-3,-3,-3,-3,-3,-3,-3,1
202211,1,-9,1,4,0.45,0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
202213,1,-9,1,4,0.07,0.06,1,0,0,0,0,0,0,0,10
202214,1,-9,1,4,-0.67,-0.68,-4,-4,-4,-4,-4,-4,-4,-4,3
202215,1,-9,1,4,0.48,0.24,-7,-7,-7,-7,-7,-7,-7,-7,1
202223,1,-9,1,4,-0.77,-0.66,-3,-3,-3,-3,-3,-3,-3,-3,1
202225,1,-9,1,4,-1.02,-0.93,-3,-3,-3,-3,-3,-3,-3,-3,6
202227,1,-9,1,4,-0.46,-0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
203101,1,-9,1,4,-0.22,-0.37,1,0,0,0,0,0,0,0,9
203102,1,-9,1,4,0.25,0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
203103,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9
203104,0,1.407,6,2,0.14,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
203105,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
203106,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
203107,1,-9,1,4,-0.21,-0.24,-3,-3,-3,-3,-3,-3,-3,-3,10
203108,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
203109,1,-9,1,4,0.41,0,-3,-3,-3,-3,-3,-3,-3,-3,1
203112,1,-9,-9,4,-0.37,-0.79,-3,-3,-3,-3,-3,-3,-3,-3,1
203113,1,-9,1,4,-0.8,-0.68,-3,-3,-3,-3,-3,-3,-3,-3,1
203115,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
203116,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3
203117,1,-9,1,4,1.2,1.22,-3,-3,-3,-3,-3,-3,-3,-3,1
203118,1,-9,1,4,0.96,1.15,-4,-4,-4,-4,-4,-4,-4,-4,1
203119,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9
203120,1,-9,1,4,0.6,0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
203202,1,-0.933,1,4,-0.22,-0.22,-3,-3,-3,-3,-3,-3,-3,-3,1
203203,1,-9,-9,4,-1.59,-1.42,1,0,0,0,0,0,0,0,1
203208,1,0.331,1,4,-0.47,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
203211,1,-0.111,1,4,-0.21,-0.23,-3,-3,-3,-3,-3,-3,-3,-3,6
203217,1,1.154,1,4,-0.31,-0.23,-3,-3,-3,-3,-3,-3,-3,-3,1
203221,1,-0.933,1,4,-0.61,-0.59,-7,-7,-7,-7,-7,-7,-7,-7,1
203223,1,-9,1,4,0.4,0.37,-3,-3,-3,-3,-3,-3,-3,-3,3
203224,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
203227,1,-0.41,1,4,-1.06,-0.96,-3,-3,-3,-3,-3,-3,-3,-3,1
203231,1,1.596,1,4,-0.94,-0.89,-7,-7,-7,-7,-7,-7,-7,-7,1
203232,1,-0.745,1,4,-0.05,-0.29,-4,-4,-4,-4,-4,-4,-4,-4,1
204101,1,-9,1,4,0.29,0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
204102,1,-9,1,4,0.03,0.17,1,0,0,0,0,0,0,0,1
204103,1,-0.453,1,4,-0.03,-0.1,-3,-3,-3,-3,-3,-3,-3,-3,1
204104,1,0.331,1,4,-0.41,-0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
204105,1,-9,1,4,-1.01,-0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
204106,1,-9,1,4,-0.89,-1.05,-3,-3,-3,-3,-3,-3,-3,-3,8
204111,1,-9,1,4,-0.47,-0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
204112,1,0.601,1,4,0.02,-0.14,-4,-4,-4,-4,-4,-4,-4,-4,1
204113,0,-0.933,-9,2,-0.84,-0.69,-7,-7,-7,-7,-7,-7,-7,-7,1
204114,1,-9,1,4,0.73,0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
204115,1,-9,1,4,0.33,0.32,-4,-4,-4,-4,-4,-4,-4,-4,6
204118,1,-9,1,4,-0.92,-0.75,-3,-3,-3,-3,-3,-3,-3,-3,3
204119,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
204120,1,0.159,1,4,-0.1,-0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
204201,0,-9,-9,3,-0.41,-0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
204202,1,-9,1,4,-0.42,-0.28,-3,-3,-3,-3,-3,-3,-3,-3,1
204203,1,-9,1,4,-0.73,-0.62,-3,-3,-3,-3,-3,-3,-3,-3,1
204205,1,-9,-9,4,-0.18,-0.15,-4,-4,-4,-4,-4,-4,-4,-4,9
204206,1,-9,1,4,-0.21,-0.46,1,0,0,1,0,0,0,0,9
204207,1,0.07,1,4,-1.35,-1.18,-3,-3,-3,-3,-3,-3,-3,-3,1
204208,1,-9,-9,4,0.07,0.11,-4,-4,-4,-4,-4,-4,-4,-4,5
204209,0,-9,2,3,-1.85,-1.68,1,1,0,0,0,0,0,0,10
204210,1,-9,1,4,1.01,1.05,-3,-3,-3,-3,-3,-3,-3,-3,1
204211,1,-9,1,4,-1.41,-1.27,-3,-3,-3,-3,-3,-3,-3,-3,5
204212,1,0.331,1,4,0.58,0.61,-3,-3,-3,-3,-3,-3,-3,-3,2
204213,1,-9,1,4,-0.63,-0.64,-3,-3,-3,-3,-3,-3,-3,-3,1
204214,1,-9,1,4,-0.96,-0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
204215,1,-9,1,4,-0.67,-0.82,-7,-7,-7,-7,-7,-7,-7,-7,1
204217,1,-9,1,4,-1.29,-1.18,-3,-3,-3,-3,-3,-3,-3,-3,1
204218,1,-9,-9,4,-0.87,-0.73,-3,-3,-3,-3,-3,-3,-3,-3,1
204219,1,-9,-9,4,-0.57,-0.48,1,0,0,1,1,0,0,0,1
204220,1,-9,-9,4,-0.86,-0.87,-3,-3,-3,-3,-3,-3,-3,-3,3
204221,1,0.331,1,4,-0.6,-0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
204222,1,-9,-9,4,-0.94,-0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
204223,0,-0.933,6,2,-0.61,-0.44,-3,-3,-3,-3,-3,-3,-3,-3,5
204224,1,-9,-9,4,0.21,0.21,-4,-4,-4,-4,-4,-4,-4,-4,5
204225,1,1.407,1,4,-0.51,-0.36,-7,-7,-7,-7,-7,-7,-7,-7,1
204226,1,-9,-9,4,-0.8,-0.73,-4,-4,-4,-4,-4,-4,-4,-4,3
204227,1,-9,1,4,-1.27,-1.1,-7,-7,-7,-7,-7,-7,-7,-7,1
204228,1,-9,1,4,-0.15,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,5
204229,0,-9,-9,3,-0.83,-0.87,-3,-3,-3,-3,-3,-3,-3,-3,10
204230,1,-9,-9,4,-1.46,-1.31,-7,-7,-7,-7,-7,-7,-7,-7,10
204231,1,-9,-9,4,-0.94,-0.85,-4,-4,-4,-4,-4,-4,-4,-4,1
204232,1,-9,1,4,-0.57,-0.64,-4,-4,-4,-4,-4,-4,-4,-4,5
204234,1,-9,-9,4,1.11,1.29,-4,-4,-4,-4,-4,-4,-4,-4,8
204235,1,-9,-9,4,-1.26,-1.11,-3,-3,-3,-3,-3,-3,-3,-3,1
205102,1,1.596,1,4,0.47,0.62,-4,-4,-4,-4,-4,-4,-4,-4,1
205103,1,-0.418,1,4,1.16,1.2,-3,-3,-3,-3,-3,-3,-3,-3,1
205104,1,1.596,1,4,1.17,1.05,-3,-3,-3,-3,-3,-3,-3,-3,1
205105,0,-9,3,2,0.71,0.7,-3,-3,-3,-3,-3,-3,-3,-3,1
205106,1,0.812,1,4,-0.68,-0.63,-4,-4,-4,-4,-4,-4,-4,-4,10
205107,1,-0.387,1,4,0.88,0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
205108,1,-9,1,4,0.54,0.38,1,0,0,0,0,0,0,1,1
205109,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
205110,1,-9,1,4,-1.51,-1.38,1,0,0,0,0,0,1,0,6
205113,1,-0.745,1,4,-0.95,-0.78,-3,-3,-3,-3,-3,-3,-3,-3,1
205116,1,0.331,1,4,1.47,1.66,-3,-3,-3,-3,-3,-3,-3,-3,1
205118,0,-9,-9,3,-0.32,-0.45,-7,-7,-7,-7,-7,-7,-7,-7,3
205119,1,1.596,1,4,0.51,0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
205120,1,-0.183,1,4,0.99,0.9,-3,-3,-3,-3,-3,-3,-3,-3,1
205121,1,1.081,1,4,0.97,0.86,-3,-3,-3,-3,-3,-3,-3,-3,1
205122,1,1.596,1,4,1.45,1.64,-3,-3,-3,-3,-3,-3,-3,-3,1
205124,1,-0.933,1,4,-0.75,-0.67,-4,-4,-4,-4,-4,-4,-4,-4,1
205125,1,-9,1,4,-0.05,-0.03,-3,-3,-3,-3,-3,-3,-3,-3,1
205202,1,-9,1,4,-0.52,-0.43,1,0,0,0,0,0,0,0,1
205204,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
205205,1,-9,1,4,-0.12,-0.12,-3,-3,-3,-3,-3,-3,-3,-3,1
205206,1,0.877,1,4,0.85,0.73,-3,-3,-3,-3,-3,-3,-3,-3,1
205208,1,1.596,1,4,0.85,0.73,-3,-3,-3,-3,-3,-3,-3,-3,1
205209,1,1.115,1,4,-0.12,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
205210,1,0.893,1,4,0.65,0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
205211,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
205212,1,-9,1,4,0.89,1.08,-3,-3,-3,-3,-3,-3,-3,-3,1
205213,1,-9,1,4,-1,-0.93,-7,-7,-7,-7,-7,-7,-7,-7,1
205216,1,1.154,1,4,0.13,0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
205219,1,-9,1,4,-0.86,-0.75,-7,-7,-7,-7,-7,-7,-7,-7,1
